id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,empresa,nombre,descripcion,ubicacion,duracion,precio_persona,capacidad,restricciones,fecha_panorama
154678,,,,,Disponible,0,,,,El Ejido,,,,{},
154678,,,,,Disponible,0,,,,El Ejido,,,,{},
154678,,,,,Disponible,0,,,,El Ejido,,,,{},
154678,,,,,Disponible,0,,,,El Ejido,,,,{},
154682,,,,,Disponible,0,,,,Alcoy,,,,{},
154682,,,,,Disponible,0,,,,Alcoy,,,,{},
154682,,,,,Disponible,0,,,,Alcoy,,,,{},
154682,,,,,Disponible,0,,,,Alcoy,,,,{},
154682,,,,,Disponible,0,,,,Alcoy,,,,{},
154683,,,,,Disponible,0,,,,Avilés,,,,{},
154683,,,,,Disponible,0,,,,Avilés,,,,{},
154683,,,,,Disponible,0,,,,Avilés,,,,{},
154683,,,,,Disponible,0,,,,Avilés,,,,{},
154683,,,,,Disponible,0,,,,Avilés,,,,{},
154684,,,,,Disponible,0,,,,Sagunto,,,,{},
154684,,,,,Disponible,0,,,,Sagunto,,,,{},
154684,,,,,Disponible,0,,,,Sagunto,,,,{},
154684,,,,,Disponible,0,,,,Sagunto,,,,{},
154684,,,,,Disponible,0,,,,Sagunto,,,,{},
154690,,,,,Disponible,0,,,,Motril,,,,{},
154690,,,,,Disponible,0,,,,Motril,,,,{},
154690,,,,,Disponible,0,,,,Motril,,,,{},
154690,,,,,Disponible,0,,,,Motril,,,,{},
154690,,,,,Disponible,0,,,,Motril,,,,{},
154693,,,,,Disponible,0,,,,Parla,,,,{},
154693,,,,,Disponible,0,,,,Parla,,,,{},
154693,,,,,Disponible,0,,,,Parla,,,,{},
154693,,,,,Disponible,0,,,,Parla,,,,{},
154693,,,,,Disponible,0,,,,Parla,,,,{},
154695,,,,,Disponible,0,,,,Calahorra,,,,{},
154695,,,,,Disponible,0,,,,Calahorra,,,,{},
154695,,,,,Disponible,0,,,,Calahorra,,,,{},
154695,,,,,Disponible,0,,,,Calahorra,,,,{},
154695,,,,,Disponible,0,,,,Calahorra,,,,{},
154696,,,,,Disponible,0,,,,Santiago de Compostela,,,,{},
154696,,,,,Disponible,0,,,,Santiago de Compostela,,,,{},
154696,,,,,Disponible,0,,,,Santiago de Compostela,,,,{},
154696,,,,,Disponible,0,,,,Santiago de Compostela,,,,{},
154696,,,,,Disponible,0,,,,Santiago de Compostela,,,,{},
154697,,,,,Disponible,0,,,,Estepona,,,,{},
154697,,,,,Disponible,0,,,,Estepona,,,,{},
154697,,,,,Disponible,0,,,,Estepona,,,,{},
154697,,,,,Disponible,0,,,,Estepona,,,,{},
154697,,,,,Disponible,0,,,,Estepona,,,,{},
154701,,,,,Disponible,0,,,,Alcorcón,,,,{},
154701,,,,,Disponible,0,,,,Alcorcón,,,,{},
154701,,,,,Disponible,0,,,,Alcorcón,,,,{},
154701,,,,,Disponible,0,,,,Alcorcón,,,,{},
154701,,,,,Disponible,0,,,,Alcorcón,,,,{},
154703,,,,,Disponible,0,,,,Ávila,,,,{},
154703,,,,,Disponible,0,,,,Ávila,,,,{},
154703,,,,,Disponible,0,,,,Ávila,,,,{},
154703,,,,,Disponible,0,,,,Ávila,,,,{},
154703,,,,,Disponible,0,,,,Ávila,,,,{},
154706,,,,,Disponible,0,,,,Santander,,,,{},
154706,,,,,Disponible,0,,,,Santander,,,,{},
154706,,,,,Disponible,0,,,,Santander,,,,{},
154706,,,,,Disponible,0,,,,Santander,,,,{},
154706,,,,,Disponible,0,,,,Santander,,,,{},
154711,,,,,Disponible,0,,,,San Sebastián,,,,{},
154711,,,,,Disponible,0,,,,San Sebastián,,,,{},
154711,,,,,Disponible,0,,,,San Sebastián,,,,{},
154711,,,,,Disponible,0,,,,San Sebastián,,,,{},
154711,,,,,Disponible,0,,,,San Sebastián,,,,{},
154712,,,,,Disponible,0,,,,Cádiz,,,,{},
154712,,,,,Disponible,0,,,,Cádiz,,,,{},
154712,,,,,Disponible,0,,,,Cádiz,,,,{},
154712,,,,,Disponible,0,,,,Cádiz,,,,{},
154712,,,,,Disponible,0,,,,Cádiz,,,,{},
154714,,,,,Disponible,0,,,,Albacete,,,,{},
154714,,,,,Disponible,0,,,,Albacete,,,,{},
154714,,,,,Disponible,0,,,,Albacete,,,,{},
154714,,,,,Disponible,0,,,,Albacete,,,,{},
154714,,,,,Disponible,0,,,,Albacete,,,,{},
154718,,,,,Disponible,0,,,,Bilbao,,,,{},
154718,,,,,Disponible,0,,,,Bilbao,,,,{},
154718,,,,,Disponible,0,,,,Bilbao,,,,{},
154718,,,,,Disponible,0,,,,Bilbao,,,,{},
154718,,,,,Disponible,0,,,,Bilbao,,,,{},
154721,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
154721,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
154721,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
154721,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
154721,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
154724,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154724,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154724,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154724,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154724,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154729,,,,,Disponible,0,,,,Coslada,,,,{},
154729,,,,,Disponible,0,,,,Coslada,,,,{},
154729,,,,,Disponible,0,,,,Coslada,,,,{},
154729,,,,,Disponible,0,,,,Coslada,,,,{},
154729,,,,,Disponible,0,,,,Coslada,,,,{},
154733,,,,,Disponible,0,,,,Cerdañola del Vallés,,,,{},
154733,,,,,Disponible,0,,,,Cerdañola del Vallés,,,,{},
154733,,,,,Disponible,0,,,,Cerdañola del Vallés,,,,{},
154733,,,,,Disponible,0,,,,Cerdañola del Vallés,,,,{},
154733,,,,,Disponible,0,,,,Cerdañola del Vallés,,,,{},
154736,,,,,Disponible,0,,,,Puertollano,,,,{},
154736,,,,,Disponible,0,,,,Puertollano,,,,{},
154736,,,,,Disponible,0,,,,Puertollano,,,,{},
154736,,,,,Disponible,0,,,,Puertollano,,,,{},
154736,,,,,Disponible,0,,,,Puertollano,,,,{},
154739,,,,,Disponible,0,,,,Santa Cruz de Tenerife,,,,{},
154739,,,,,Disponible,0,,,,Santa Cruz de Tenerife,,,,{},
154739,,,,,Disponible,0,,,,Santa Cruz de Tenerife,,,,{},
154739,,,,,Disponible,0,,,,Santa Cruz de Tenerife,,,,{},
154739,,,,,Disponible,0,,,,Santa Cruz de Tenerife,,,,{},
154747,,,,,Disponible,0,,,,Fuengirola,,,,{},
154747,,,,,Disponible,0,,,,Fuengirola,,,,{},
154747,,,,,Disponible,0,,,,Fuengirola,,,,{},
154747,,,,,Disponible,0,,,,Fuengirola,,,,{},
154747,,,,,Disponible,0,,,,Fuengirola,,,,{},
154748,,,,,Disponible,0,,,,Badalona,,,,{},
154748,,,,,Disponible,0,,,,Badalona,,,,{},
154748,,,,,Disponible,0,,,,Badalona,,,,{},
154748,,,,,Disponible,0,,,,Badalona,,,,{},
154748,,,,,Disponible,0,,,,Badalona,,,,{},
154757,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154757,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154757,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154757,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154757,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154763,,,,,Disponible,0,,,,Toledo,,,,{},
154763,,,,,Disponible,0,,,,Toledo,,,,{},
154763,,,,,Disponible,0,,,,Toledo,,,,{},
154763,,,,,Disponible,0,,,,Toledo,,,,{},
154763,,,,,Disponible,0,,,,Toledo,,,,{},
154765,,,,,Disponible,0,,,,Alcorcón,,,,{},
154765,,,,,Disponible,0,,,,Alcorcón,,,,{},
154765,,,,,Disponible,0,,,,Alcorcón,,,,{},
154765,,,,,Disponible,0,,,,Alcorcón,,,,{},
154765,,,,,Disponible,0,,,,Alcorcón,,,,{},
154769,,,,,Disponible,0,,,,Orense,,,,{},
154769,,,,,Disponible,0,,,,Orense,,,,{},
154769,,,,,Disponible,0,,,,Orense,,,,{},
154769,,,,,Disponible,0,,,,Orense,,,,{},
154769,,,,,Disponible,0,,,,Orense,,,,{},
154774,,,,,Disponible,0,,,,Barcelona,,,,{},
154774,,,,,Disponible,0,,,,Barcelona,,,,{},
154774,,,,,Disponible,0,,,,Barcelona,,,,{},
154774,,,,,Disponible,0,,,,Barcelona,,,,{},
154774,,,,,Disponible,0,,,,Barcelona,,,,{},
154775,,,,,Disponible,0,,,,Orihuela,,,,{},
154775,,,,,Disponible,0,,,,Orihuela,,,,{},
154775,,,,,Disponible,0,,,,Orihuela,,,,{},
154775,,,,,Disponible,0,,,,Orihuela,,,,{},
154775,,,,,Disponible,0,,,,Orihuela,,,,{},
154779,,,,,Disponible,0,,,,Albacete,,,,{},
154779,,,,,Disponible,0,,,,Albacete,,,,{},
154779,,,,,Disponible,0,,,,Albacete,,,,{},
154779,,,,,Disponible,0,,,,Albacete,,,,{},
154779,,,,,Disponible,0,,,,Albacete,,,,{},
155933,,,,,Disponible,0,,,Experimenta el lujo y la comodidad en este alojamiento,Lugo,,,,{},
154791,,,,,Disponible,0,,,,Estepona,,,,{},
154791,,,,,Disponible,0,,,,Estepona,,,,{},
154791,,,,,Disponible,0,,,,Estepona,,,,{},
154791,,,,,Disponible,0,,,,Estepona,,,,{},
154791,,,,,Disponible,0,,,,Estepona,,,,{},
154794,,,,,Disponible,0,,,,Torrevieja,,,,{},
154794,,,,,Disponible,0,,,,Torrevieja,,,,{},
154794,,,,,Disponible,0,,,,Torrevieja,,,,{},
154794,,,,,Disponible,0,,,,Torrevieja,,,,{},
154794,,,,,Disponible,0,,,,Torrevieja,,,,{},
154795,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154795,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154795,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154795,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154795,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154802,,,,,Disponible,0,,,,Pamplona,,,,{},
154802,,,,,Disponible,0,,,,Pamplona,,,,{},
154802,,,,,Disponible,0,,,,Pamplona,,,,{},
154802,,,,,Disponible,0,,,,Pamplona,,,,{},
154802,,,,,Disponible,0,,,,Pamplona,,,,{},
154808,,,,,Disponible,0,,,,Toledo,,,,{},
154808,,,,,Disponible,0,,,,Toledo,,,,{},
154808,,,,,Disponible,0,,,,Toledo,,,,{},
154808,,,,,Disponible,0,,,,Toledo,,,,{},
154808,,,,,Disponible,0,,,,Toledo,,,,{},
154811,,,,,Disponible,0,,,,Salamanca,,,,{},
154811,,,,,Disponible,0,,,,Salamanca,,,,{},
154811,,,,,Disponible,0,,,,Salamanca,,,,{},
154811,,,,,Disponible,0,,,,Salamanca,,,,{},
154811,,,,,Disponible,0,,,,Salamanca,,,,{},
154812,,,,,Disponible,0,,,,Ceuta,,,,,
154812,,,,,Disponible,0,,,,Ceuta,,,,,
154812,,,,,Disponible,0,,,,Ceuta,,,,,
154812,,,,,Disponible,0,,,,Ceuta,,,,,
154812,,,,,Disponible,0,,,,Ceuta,,,,,
154817,,,,,Disponible,0,,,,Oviedo,,,,{},
154817,,,,,Disponible,0,,,,Oviedo,,,,{},
154817,,,,,Disponible,0,,,,Oviedo,,,,{},
154817,,,,,Disponible,0,,,,Oviedo,,,,{},
154817,,,,,Disponible,0,,,,Oviedo,,,,{},
154818,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154818,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154818,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154818,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154818,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154821,,,,,Disponible,0,,,,El Ejido,,,,{},
154821,,,,,Disponible,0,,,,El Ejido,,,,{},
154821,,,,,Disponible,0,,,,El Ejido,,,,{},
154821,,,,,Disponible,0,,,,El Ejido,,,,{},
154821,,,,,Disponible,0,,,,El Ejido,,,,{},
154822,,,,,Disponible,0,,,,Pozuelo de Alarcón,,,,{},
154822,,,,,Disponible,0,,,,Pozuelo de Alarcón,,,,{},
154822,,,,,Disponible,0,,,,Pozuelo de Alarcón,,,,{},
154822,,,,,Disponible,0,,,,Pozuelo de Alarcón,,,,{},
154822,,,,,Disponible,0,,,,Pozuelo de Alarcón,,,,{},
154824,,,,,Disponible,0,,,,Puertollano,,,,{},
154824,,,,,Disponible,0,,,,Puertollano,,,,{},
154824,,,,,Disponible,0,,,,Puertollano,,,,{},
154824,,,,,Disponible,0,,,,Puertollano,,,,{},
154824,,,,,Disponible,0,,,,Puertollano,,,,{},
155933,,,,,Disponible,0,,,Experimenta el lujo y la comodidad en este alojamiento,Lugo,,,,{},
154828,,,,,Disponible,0,,,,Lérida,,,,{},
154828,,,,,Disponible,0,,,,Lérida,,,,{},
154861,,,,,Disponible,0,,,,Tarrasa,,,,{},
154861,,,,,Disponible,0,,,,Tarrasa,,,,{},
154861,,,,,Disponible,0,,,,Tarrasa,,,,{},
154861,,,,,Disponible,0,,,,Tarrasa,,,,{},
154861,,,,,Disponible,0,,,,Tarrasa,,,,{},
154831,,,,,Disponible,0,,,,Alcoy,,,,{},
154831,,,,,Disponible,0,,,,Alcoy,,,,{},
154831,,,,,Disponible,0,,,,Alcoy,,,,{},
154831,,,,,Disponible,0,,,,Alcoy,,,,{},
154831,,,,,Disponible,0,,,,Alcoy,,,,{},
154832,,,,,Disponible,0,,,,Parla,,,,{},
154832,,,,,Disponible,0,,,,Parla,,,,{},
154832,,,,,Disponible,0,,,,Parla,,,,{},
154832,,,,,Disponible,0,,,,Parla,,,,{},
154832,,,,,Disponible,0,,,,Parla,,,,{},
154833,,,,,Disponible,0,,,,Calahorra,,,,{},
154833,,,,,Disponible,0,,,,Calahorra,,,,{},
154833,,,,,Disponible,0,,,,Calahorra,,,,{},
154833,,,,,Disponible,0,,,,Calahorra,,,,{},
154833,,,,,Disponible,0,,,,Calahorra,,,,{},
154836,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154836,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154836,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154836,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154836,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154837,,,,,Disponible,0,,,,Albacete,,,,{},
154837,,,,,Disponible,0,,,,Albacete,,,,{},
154837,,,,,Disponible,0,,,,Albacete,,,,{},
154837,,,,,Disponible,0,,,,Albacete,,,,{},
154837,,,,,Disponible,0,,,,Albacete,,,,{},
154838,,,,,Disponible,0,,,,Benidorm,,,,{},
154838,,,,,Disponible,0,,,,Benidorm,,,,{},
154838,,,,,Disponible,0,,,,Benidorm,,,,{},
154838,,,,,Disponible,0,,,,Benidorm,,,,{},
154838,,,,,Disponible,0,,,,Benidorm,,,,{},
154848,,,,,Disponible,0,,,,Badalona,,,,{},
154848,,,,,Disponible,0,,,,Badalona,,,,{},
154848,,,,,Disponible,0,,,,Badalona,,,,{},
154848,,,,,Disponible,0,,,,Badalona,,,,{},
154848,,,,,Disponible,0,,,,Badalona,,,,{},
154857,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154857,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154857,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154857,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
154857,,,,,Disponible,0,,,,San Sebastían de los Reyes,,,,{},
155259,,,,,Disponible,0,,,,Sevilla,,,,{},
155259,,,,,Disponible,0,,,,Sevilla,,,,{},
155259,,,,,Disponible,0,,,,Sevilla,,,,{},
155259,,,,,Disponible,0,,,,Sevilla,,,,{},
155259,,,,,Disponible,0,,,,Sevilla,,,,{},
154863,,,,,Disponible,0,,,,Móstoles,,,,{},
154863,,,,,Disponible,0,,,,Móstoles,,,,{},
154863,,,,,Disponible,0,,,,Móstoles,,,,{},
154863,,,,,Disponible,0,,,,Móstoles,,,,{},
154863,,,,,Disponible,0,,,,Móstoles,,,,{},
154865,,,,,Disponible,0,,,,Coslada,,,,{},
154865,,,,,Disponible,0,,,,Coslada,,,,{},
154865,,,,,Disponible,0,,,,Coslada,,,,{},
154865,,,,,Disponible,0,,,,Coslada,,,,{},
154865,,,,,Disponible,0,,,,Coslada,,,,{},
154866,,,,,Disponible,0,,,,Valladolid,,,,{},
154866,,,,,Disponible,0,,,,Valladolid,,,,{},
154866,,,,,Disponible,0,,,,Valladolid,,,,{},
154866,,,,,Disponible,0,,,,Valladolid,,,,{},
154866,,,,,Disponible,0,,,,Valladolid,,,,{},
154875,,,,,Disponible,0,,,,Huelva,,,,{},
154875,,,,,Disponible,0,,,,Huelva,,,,{},
154875,,,,,Disponible,0,,,,Huelva,,,,{},
154875,,,,,Disponible,0,,,,Huelva,,,,{},
154875,,,,,Disponible,0,,,,Huelva,,,,{},
154883,,,,,Disponible,0,,,,Molina de Segura,,,,{},
154883,,,,,Disponible,0,,,,Molina de Segura,,,,{},
154883,,,,,Disponible,0,,,,Molina de Segura,,,,{},
154883,,,,,Disponible,0,,,,Molina de Segura,,,,{},
154883,,,,,Disponible,0,,,,Molina de Segura,,,,{},
154890,,,,,Disponible,0,,,,Santa Coloma de Gramanet,,,,{},
154890,,,,,Disponible,0,,,,Santa Coloma de Gramanet,,,,{},
154890,,,,,Disponible,0,,,,Santa Coloma de Gramanet,,,,{},
154890,,,,,Disponible,0,,,,Santa Coloma de Gramanet,,,,{},
154890,,,,,Disponible,0,,,,Santa Coloma de Gramanet,,,,{},
154891,,,,,Disponible,0,,,,Lérida,,,,{},
154891,,,,,Disponible,0,,,,Lérida,,,,{},
154891,,,,,Disponible,0,,,,Lérida,,,,{},
154891,,,,,Disponible,0,,,,Lérida,,,,{},
154891,,,,,Disponible,0,,,,Lérida,,,,{},
154895,,,,,Disponible,0,,,,Rubí,,,,{},
154895,,,,,Disponible,0,,,,Rubí,,,,{},
154895,,,,,Disponible,0,,,,Rubí,,,,{},
154895,,,,,Disponible,0,,,,Rubí,,,,{},
154895,,,,,Disponible,0,,,,Rubí,,,,{},
154898,,,,,Disponible,0,,,,Santander,,,,{},
154898,,,,,Disponible,0,,,,Santander,,,,{},
154898,,,,,Disponible,0,,,,Santander,,,,{},
154898,,,,,Disponible,0,,,,Santander,,,,{},
154898,,,,,Disponible,0,,,,Santander,,,,{},
154908,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154908,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154908,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154908,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154908,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154909,,,,,Disponible,0,,,,Puertollano,,,,{},
154909,,,,,Disponible,0,,,,Puertollano,,,,{},
154909,,,,,Disponible,0,,,,Puertollano,,,,{},
154909,,,,,Disponible,0,,,,Puertollano,,,,{},
154909,,,,,Disponible,0,,,,Puertollano,,,,{},
155300,,,,,Disponible,0,,,Ideal para una escapada romántica,El Puerto de Santa María,,,,{},
154914,,,,,Disponible,0,,,,Castellón de la Plana,,,,{},
154914,,,,,Disponible,0,,,,Castellón de la Plana,,,,{},
154914,,,,,Disponible,0,,,,Castellón de la Plana,,,,{},
154914,,,,,Disponible,0,,,,Castellón de la Plana,,,,{},
154914,,,,,Disponible,0,,,,Castellón de la Plana,,,,{},
154921,,,,,Disponible,0,,,,Valencia,,,,{},
154921,,,,,Disponible,0,,,,Valencia,,,,{},
154921,,,,,Disponible,0,,,,Valencia,,,,{},
154921,,,,,Disponible,0,,,,Valencia,,,,{},
154921,,,,,Disponible,0,,,,Valencia,,,,{},
154926,,,,,Disponible,0,,,,Zamora,,,,{},
154926,,,,,Disponible,0,,,,Zamora,,,,{},
154926,,,,,Disponible,0,,,,Zamora,,,,{},
154926,,,,,Disponible,0,,,,Zamora,,,,{},
154926,,,,,Disponible,0,,,,Zamora,,,,{},
154927,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154927,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154927,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154927,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154927,,,,,Disponible,0,,,,Cornellá de Llobregat,,,,{},
154929,,,,,Disponible,0,,,,Murcia,,,,{},
154929,,,,,Disponible,0,,,,Murcia,,,,{},
154929,,,,,Disponible,0,,,,Murcia,,,,{},
154929,,,,,Disponible,0,,,,Murcia,,,,{},
154929,,,,,Disponible,0,,,,Murcia,,,,{},
154930,,,,,Disponible,0,,,,Tarrasa,,,,{},
154930,,,,,Disponible,0,,,,Tarrasa,,,,{},
154930,,,,,Disponible,0,,,,Tarrasa,,,,{},
154930,,,,,Disponible,0,,,,Tarrasa,,,,{},
154930,,,,,Disponible,0,,,,Tarrasa,,,,{},
154931,,,,,Disponible,0,,,,Córdoba,,,,{},
154931,,,,,Disponible,0,,,,Córdoba,,,,{},
154931,,,,,Disponible,0,,,,Córdoba,,,,{},
154931,,,,,Disponible,0,,,,Córdoba,,,,{},
154931,,,,,Disponible,0,,,,Córdoba,,,,{},
154932,,,,,Disponible,0,,,,Córdoba,,,,{},
154932,,,,,Disponible,0,,,,Córdoba,,,,{},
154932,,,,,Disponible,0,,,,Córdoba,,,,{},
154932,,,,,Disponible,0,,,,Córdoba,,,,{},
155300,,,,,Disponible,0,,,Ideal para una escapada romántica,El Puerto de Santa María,,,,{},
154932,,,,,Disponible,0,,,,Córdoba,,,,{},
154934,,,,,Disponible,0,,,,Zaragoza,,,,{},
154934,,,,,Disponible,0,,,,Zaragoza,,,,{},
154934,,,,,Disponible,0,,,,Zaragoza,,,,{},
154934,,,,,Disponible,0,,,,Zaragoza,,,,{},
154934,,,,,Disponible,0,,,,Zaragoza,,,,{},
154937,,,,,Disponible,0,,,,Alcoy,,,,{},
154937,,,,,Disponible,0,,,,Alcoy,,,,{},
154937,,,,,Disponible,0,,,,Alcoy,,,,{},
154937,,,,,Disponible,0,,,,Alcoy,,,,{},
154937,,,,,Disponible,0,,,,Alcoy,,,,{},
154939,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154939,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154939,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154939,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154939,,,,,Disponible,0,,,,Collado Villalba,,,,{},
154941,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
154941,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
154941,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
154941,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
154941,,,,,Disponible,0,,,,Alcalá de Henares,,,,{},
155300,,,,,Disponible,0,,,Ideal para una escapada romántica,El Puerto de Santa María,,,,{},
154956,,,,,Disponible,0,,,,Paterna,,,,{},
154956,,,,,Disponible,0,,,,Paterna,,,,{},
154956,,,,,Disponible,0,,,,Paterna,,,,{},
154956,,,,,Disponible,0,,,,Paterna,,,,{},
154956,,,,,Disponible,0,,,,Paterna,,,,{},
154958,,,,,Disponible,0,,,,Paterna,,,,{},
154958,,,,,Disponible,0,,,,Paterna,,,,{},
154958,,,,,Disponible,0,,,,Paterna,,,,{},
154958,,,,,Disponible,0,,,,Paterna,,,,{},
154958,,,,,Disponible,0,,,,Paterna,,,,{},
154992,,,,,Disponible,0,,,,La Coruña,,,,{},
154992,,,,,Disponible,0,,,,La Coruña,,,,{},
154992,,,,,Disponible,0,,,,La Coruña,,,,{},
154992,,,,,Disponible,0,,,,La Coruña,,,,{},
154992,,,,,Disponible,0,,,,La Coruña,,,,{},
154960,,,,,Disponible,0,,,,Calahorra,,,,{},
154960,,,,,Disponible,0,,,,Calahorra,,,,{},
154960,,,,,Disponible,0,,,,Calahorra,,,,{},
154960,,,,,Disponible,0,,,,Calahorra,,,,{},
154960,,,,,Disponible,0,,,,Calahorra,,,,{},
154963,,,,,Disponible,0,,,,Elda,,,,,
154963,,,,,Disponible,0,,,,Elda,,,,,
154963,,,,,Disponible,0,,,,Elda,,,,,
154963,,,,,Disponible,0,,,,Elda,,,,,
154963,,,,,Disponible,0,,,,Elda,,,,,
154969,,,,,Disponible,0,,,,Málaga,,,,{},
154969,,,,,Disponible,0,,,,Málaga,,,,{},
154969,,,,,Disponible,0,,,,Málaga,,,,{},
154969,,,,,Disponible,0,,,,Málaga,,,,{},
154969,,,,,Disponible,0,,,,Málaga,,,,{},
154970,,,,,Disponible,0,,,,Torrevieja,,,,{},
154970,,,,,Disponible,0,,,,Torrevieja,,,,{},
154970,,,,,Disponible,0,,,,Torrevieja,,,,{},
154970,,,,,Disponible,0,,,,Torrevieja,,,,{},
154970,,,,,Disponible,0,,,,Torrevieja,,,,{},
154972,,,,,Disponible,0,,,,Avilés,,,,{},
154972,,,,,Disponible,0,,,,Avilés,,,,{},
154972,,,,,Disponible,0,,,,Avilés,,,,{},
154972,,,,,Disponible,0,,,,Avilés,,,,{},
154972,,,,,Disponible,0,,,,Avilés,,,,{},
154974,,,,,Disponible,0,,,,Ponferrada,,,,{},
154974,,,,,Disponible,0,,,,Ponferrada,,,,{},
154974,,,,,Disponible,0,,,,Ponferrada,,,,{},
154974,,,,,Disponible,0,,,,Ponferrada,,,,{},
154974,,,,,Disponible,0,,,,Ponferrada,,,,{},
154975,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154975,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154975,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154975,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154975,,,,,Disponible,0,,,,El Prat de LLobregat,,,,{},
154979,,,,,Disponible,0,,,,Cáceres,,,,{},
154979,,,,,Disponible,0,,,,Cáceres,,,,{},
154979,,,,,Disponible,0,,,,Cáceres,,,,{},
154979,,,,,Disponible,0,,,,Cáceres,,,,{},
154979,,,,,Disponible,0,,,,Cáceres,,,,{},
154987,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154987,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154987,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154987,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154987,,,,,Disponible,0,,,,Jerez de la Frontera,,,,{},
154991,,,,,Disponible,0,,,,Granada,,,,{},
