id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked
138660,55859,2025-06-28,826000,7,No disponible,413
138661,55859,2025-03-10,686000,7,No disponible,686
138662,55859,2025-05-07,854000,7,No disponible,854
138663,60926,2026-02-15,451000,1,No disponible,
138664,60926,2025-04-25,251000,1,No disponible,251
138665,,2025-02-17,,,No disponible,1810
138666,58381,2026-03-28,4260000,,No disponible,710
138667,58381,2025-12-06,,10,,360
138670,58381,2025-12-19,-400000,10,,400
138672,60866,2026-07-18,1022000,7,,1022
138673,60866,2026-02-05,238000,7,No disponible,
138875,57467,2025-07-21,657000,9,,657
138678,58275,2025-03-31,39000,3,No disponible,
,58275,2025-08-02,264000,3,No disponible,264
138681,64853,2025-05-29,276000,3,No disponible,276
138682,64853,2025-06-04,96000,3,No disponible,96
138683,62612,2025-10-07,-438000,3,No disponible,438
138684,62612,2025-04-21,693000,3,No disponible,99
,62612,2025-09-16,201000,3,No disponible,201
138686,62612,2025-07-04,96000,3,No disponible,96
138687,62612,2025-02-13,294000,3,No disponible,294
138688,62612,2025-01-13,150000,3,No disponible,150
138689,,2025-02-10,177000,3,No disponible,177
138691,62612,,-669000,3,No disponible,669
,62612,2025-03-27,273000,3,No disponible,273
138693,62612,2025-02-19,650000,3,No disponible,390
138694,62612,2025-08-20,294000,3,No disponible,294
138695,62612,2025-04-03,294000,3,No disponible,294
138696,62612,2025-06-04,156000,3,No disponible,156
138697,62612,,255000,3,No disponible,255
138698,59341,2025-12-13,1020000,6,No disponible,1020
138699,59341,2025-07-21,114000,6,No disponible,684
138700,,2025-01-29,360000,6,No disponible,360
138701,59341,2025-06-25,1476000,6,No disponible,738
,59341,2025-06-29,522000,6,No disponible,522
138707,65956,2025-01-03,162000,,No disponible,162
138710,65956,2025-05-29,99000,9,No disponible,
138712,65956,2025-04-27,693000,9,No disponible,
138713,65956,2025-06-16,81000,9,No disponible,-81
138719,58270,2025-09-21,174000,3,No disponible,
138720,58270,2025-03-01,,3,No disponible,285
138721,58270,2025-10-07,57000,,No disponible,57
138725,58270,2026-03-18,105000,3,No disponible,-105
138727,58270,2025-07-27,186000,,No disponible,186
138728,58270,2025-09-18,-261000,,No disponible,261
138729,58270,2026-06-30,-228000,3,No disponible,228
138731,55786,2025-04-28,3040000,10,No disponible,3040
138732,55786,2025-07-26,1940000,10,,1940
138733,55786,2025-08-31,1300000,10,No disponible,1300
138734,,2025-07-31,5920000,10,No disponible,1480
138735,,2025-10-30,320000,10,No disponible,320
138736,55786,2025-04-26,50000,10,No disponible,50
138737,55786,2025-02-12,680000,10,No disponible,680
138738,63199,2025-05-09,,3,No disponible,582
138739,63199,2025-01-23,28000,3,No disponible,84
138740,63199,2025-01-29,753000,3,No disponible,753
138741,,2025-05-23,1116000,3,No disponible,372
138742,63199,2025-08-02,-288000,3,No disponible,288
138743,63199,2025-08-06,285000,3,,285
138744,57613,2025-04-29,3310000,,No disponible,3310
,,2025-11-15,52000,10,No disponible,260
138746,57613,2025-09-23,170000,10,No disponible,170
138747,63203,2025-02-28,712000,,No disponible,712
138750,63203,2025-02-24,192000,,No disponible,192
138751,63203,2025-02-04,968000,,No disponible,968
138752,,2025-01-09,696000,8,No disponible,696
138753,,2025-02-09,-222000,,No disponible,592
138755,63203,,104000,8,,104
138756,59990,2025-03-17,1544000,8,No disponible,1544
138757,59990,2025-01-31,1200000,8,,400
138758,59990,2025-02-12,384000,8,No disponible,384
138759,59990,2025-01-09,120000,8,No disponible,120
138760,59990,2025-01-30,1008000,8,No disponible,1008
138761,59990,2025-02-04,,8,No disponible,488
138762,59990,2025-04-06,112000,8,No disponible,112
138763,59990,2025-02-02,488000,,No disponible,488
138764,59990,2025-01-13,96000,8,No disponible,-96
138765,59990,2025-03-09,,8,No disponible,72
138766,59990,2025-01-31,456000,8,No disponible,456
138768,60466,2026-05-03,-108000,6,,36
,60466,2025-09-25,2346000,6,No disponible,2346
138773,62755,,2240000,,No disponible,2240
138775,66538,2025-05-05,912000,8,No disponible,912
138776,66538,2025-06-01,1584000,8,No disponible,528
138777,66538,2025-04-04,672000,8,No disponible,672
138778,66538,2025-04-17,112000,8,No disponible,112
138779,63510,2025-01-19,-104000,1,No disponible,104
,63510,2025-07-10,88000,1,No disponible,
138784,66050,2025-09-30,1071000,3,No disponible,-1071
138786,66050,2025-07-15,273000,3,No disponible,
138789,66050,2025-05-18,-870000,3,No disponible,870
138792,66050,2026-02-07,285000,3,,-285
138794,66050,2025-08-29,207000,3,No disponible,
138799,,2026-05-27,30000,5,No disponible,30
138801,64405,,225000,5,No disponible,225
138802,64405,2026-06-27,-950000,5,No disponible,950
138803,64405,2025-07-05,,5,No disponible,40
138805,64405,2026-11-02,435000,5,No disponible,
138806,,2025-08-28,,5,No disponible,
,63900,,420000,5,No disponible,420
138810,63900,,2520000,5,,420
,63900,2025-01-09,185000,5,No disponible,185
138813,63900,,470000,5,No disponible,470
138816,59385,2025-01-15,3101000,7,No disponible,3101
138817,59385,2025-10-28,1211000,7,No disponible,1211
138818,59385,2025-10-19,1449000,7,No disponible,1449
,62847,2026-06-12,-1008000,9,No disponible,1008
138826,62847,2026-04-06,135000,9,No disponible,
138828,,2026-04-08,-3996000,9,No disponible,999
,62847,2026-09-17,-585000,9,No disponible,585
138830,62847,,-486000,9,No disponible,486
138833,65887,2025-03-25,2156000,,,539
138834,65887,2025-04-24,588000,7,,588
138835,65887,2025-05-26,462000,,No disponible,462
138836,,2025-05-17,623000,7,No disponible,623
138841,64329,2025-03-19,40000,1,,40
138842,64329,2025-09-18,-90000,1,No disponible,90
138844,,2026-02-15,264000,,No disponible,264
138855,,2025-01-30,2440000,10,No disponible,2440
138857,58844,2025-08-28,-1008000,9,No disponible,1008
138859,,,725000,9,No disponible,1305
,58844,2025-12-24,,9,No disponible,270
138863,,,558000,9,No disponible,558
138871,57467,2025-04-23,-5796000,9,No disponible,828
138872,,2025-10-07,,9,No disponible,432
138876,57467,2025-10-21,288000,9,No disponible,
138877,57467,2025-06-19,,9,No disponible,306
138878,57467,2025-08-04,-1584000,9,No disponible,1584
,,,432000,9,No disponible,432
138882,57467,2025-02-17,693000,,No disponible,693
138883,57467,2025-03-23,738000,,No disponible,738
138886,56546,2026-09-07,,,No disponible,328
138887,56546,2025-04-26,32000,1,No disponible,
138888,64602,2025-02-10,-800000,10,No disponible,800
138890,64602,2025-02-24,1070000,10,No disponible,-1070
,65298,2025-03-03,2004000,6,No disponible,2004
138892,62267,2025-03-30,,1,No disponible,295
138899,59348,2025-10-07,544000,8,No disponible,
138900,59348,2025-05-06,40000,8,No disponible,
138903,59348,2026-04-22,1936000,8,,1936
138904,61645,2026-08-03,248000,2,No disponible,248
138905,61645,2026-02-02,435000,2,No disponible,290
138906,61645,2026-02-18,198000,2,No disponible,198
138907,61645,2026-08-09,16000,2,No disponible,16
138908,58621,2025-07-02,148000,2,No disponible,-148
138909,58783,2025-05-22,624000,6,No disponible,624
138910,58783,2025-06-25,1128000,6,No disponible,282
138911,58783,2025-06-22,486000,6,No disponible,486
138912,,2025-01-15,78000,6,No disponible,78
138913,58783,2025-03-12,174000,6,No disponible,174
139097,64006,2025-07-13,42000,1,No disponible,42
138914,58783,2025-07-04,498000,6,No disponible,498
138916,65619,2025-12-03,,2,No disponible,168
138917,,2025-10-12,26000,2,No disponible,26
138919,65619,2026-06-22,,2,No disponible,90
138921,65619,,174000,2,No disponible,174
138924,65887,2025-11-20,1017000,9,No disponible,
138925,,,486000,9,No disponible,486
,65887,2025-08-31,-966000,9,No disponible,1242
138927,,2025-01-25,468000,9,No disponible,468
138928,,2025-10-05,621000,,No disponible,621
138929,65887,2025-09-19,513000,,No disponible,513
138930,65887,2025-02-15,828000,9,,828
138933,65887,2025-04-06,-1710000,9,No disponible,1710
138934,63368,2025-04-04,159000,3,,159
138936,64071,2025-01-14,994000,7,,994
,64071,2025-01-10,364000,7,No disponible,364
138945,65970,2026-07-06,1141000,7,No disponible,
138949,65970,2025-08-26,672000,7,,672
138951,64853,2025-07-23,540000,9,No disponible,540
138952,61011,,1620000,,No disponible,1620
138955,65652,2026-07-26,1694000,7,No disponible,1694
138956,65652,2025-05-17,51000,7,No disponible,
138957,65652,2026-04-25,231000,7,No disponible,-231
138958,65652,2026-03-31,371000,7,No disponible,371
138959,62014,,-1116000,9,No disponible,
138962,62014,,648000,9,No disponible,648
138963,66090,2025-07-19,864000,3,No disponible,-864
138966,66090,2025-05-26,651000,3,,651
138968,66090,2025-01-03,147000,,No disponible,147
138969,66090,2025-03-10,-63000,3,No disponible,63
139076,64996,2025-03-18,60000,,No disponible,
138978,58988,2026-05-29,,7,No disponible,658
138981,66555,2025-04-26,88000,,,88
138982,63702,2026-02-18,2272000,8,No disponible,2272
138983,,2025-08-12,555000,5,No disponible,
138985,65066,2025-02-21,-210000,5,No disponible,210
139098,64006,2025-07-16,-16000,1,No disponible,16
138986,65066,2025-06-01,-1280000,5,No disponible,1280
138987,,2025-03-02,630000,,No disponible,630
138988,59020,,146000,9,No disponible,1314
138989,56092,2025-10-20,174000,1,No disponible,
138990,,2025-11-24,210000,1,No disponible,35
138992,56092,2026-01-01,,1,No disponible,90
138996,56092,2025-01-31,,1,No disponible,77
138997,56092,2025-06-10,,,No disponible,133
138999,64822,2025-01-15,-330000,5,No disponible,110
139000,64822,2025-01-21,-225000,5,,225
139002,64822,2025-01-24,325000,5,,325
139004,64822,2025-01-15,985000,,No disponible,985
139007,57684,2025-01-04,-402000,3,No disponible,402
,60325,2025-05-08,366000,,No disponible,366
139009,60325,2025-06-17,357000,6,No disponible,
139010,,2025-12-31,258000,6,No disponible,258
139013,60325,2025-11-29,-498000,6,No disponible,498
139014,60325,2025-03-30,432000,,No disponible,432
139016,60325,2025-02-26,972000,6,No disponible,-972
,,2025-03-15,440000,8,No disponible,440
139029,58370,2025-07-05,585000,9,No disponible,
139030,58370,2025-11-29,261000,,No disponible,261
139032,58370,2026-01-13,-387000,9,No disponible,
139034,59198,2025-06-23,83000,1,No disponible,83
139035,59198,2025-04-19,134000,1,No disponible,134
139037,63909,2025-02-28,1215000,,No disponible,1215
139038,62624,2025-01-06,840000,10,No disponible,840
139039,62624,2026-07-11,556000,10,No disponible,1390
139040,,2026-05-19,110000,10,No disponible,110
139041,62624,2026-02-21,280000,10,No disponible,280
139042,62624,2025-02-13,140000,10,No disponible,140
,62363,2025-09-26,756000,,No disponible,756
139044,,2026-03-19,840000,10,No disponible,840
139045,55637,2026-02-18,115000,10,No disponible,-230
,55637,2025-11-09,380000,10,No disponible,380
139047,55637,2026-01-15,270000,10,No disponible,
139149,,2026-03-01,368000,4,No disponible,368
,55637,2025-01-30,770000,10,No disponible,770
139055,55637,2025-07-20,715000,,No disponible,1430
139057,55637,2025-01-06,990000,10,,990
139060,66248,2025-09-06,915000,,,915
139061,65360,2025-03-12,,7,No disponible,973
139062,65360,2025-03-04,1092000,7,No disponible,182
139063,65360,2025-03-16,63000,7,No disponible,63
139064,65360,2025-01-26,126000,7,No disponible,126
139065,65360,2025-03-21,644000,7,No disponible,-644
139066,,2025-02-13,700000,7,No disponible,700
139067,65360,2025-03-06,413000,7,No disponible,413
139069,,2026-04-10,140000,2,No disponible,
139070,56657,2025-05-02,398000,2,No disponible,398
139075,,2025-05-04,570000,,No disponible,
139078,64996,2025-05-30,-260000,5,No disponible,65
139082,63213,2026-04-26,900000,,No disponible,900
139083,63213,,1683000,9,No disponible,-1683
139084,63213,,3564000,,No disponible,1188
139085,63213,2026-05-11,648000,9,No disponible,648
139086,63213,2025-10-11,288000,,No disponible,288
139087,63213,2026-03-20,1485000,9,No disponible,1485
139088,,,1980000,9,No disponible,990
139089,63213,2026-04-01,117000,9,No disponible,-117
139092,55551,2025-07-31,72000,,No disponible,72
139094,64006,2025-07-16,159000,1,No disponible,159
139095,64006,2025-08-27,588000,1,No disponible,84
139096,64006,2025-07-13,15000,1,No disponible,15
139100,64006,2025-05-02,50000,1,No disponible,50
139101,64006,2025-08-12,19000,1,No disponible,19
139102,64006,2025-07-01,154000,,No disponible,154
139103,58983,2025-03-12,172000,2,No disponible,
139105,58983,2025-07-21,810000,2,No disponible,-270
,58983,2025-08-21,110000,2,No disponible,110
139108,58983,,166000,2,No disponible,166
139109,58983,2025-02-11,86000,,No disponible,86
139111,63709,2025-08-14,1064000,4,No disponible,1064
139112,63709,2025-03-14,728000,4,No disponible,728
139113,63709,2025-08-13,768000,4,No disponible,-768
139114,63709,2025-08-16,202000,4,No disponible,404
139115,,2025-07-03,96000,4,No disponible,96
139118,65705,2025-05-19,204000,4,,204
139119,65705,2026-11-07,100000,4,No disponible,-100
139121,65705,2025-08-30,692000,,,692
139122,58262,2025-01-08,2750000,10,No disponible,2750
139123,58262,2025-01-16,2020000,10,No disponible,1010
139124,58262,2025-02-02,590000,10,No disponible,590
139150,57730,2026-01-21,284000,4,No disponible,284
139125,58262,2025-01-31,-1050000,10,No disponible,1050
,58262,2025-01-07,-1310000,10,No disponible,1310
139127,57516,2026-08-16,747000,9,,747
139129,57158,2025-11-03,620000,10,,620
139130,57158,2026-07-19,56000,10,No disponible,280
139131,57158,2025-02-19,-770000,10,No disponible,770
139132,57158,2025-08-24,-560000,10,No disponible,560
139133,57158,2025-06-01,876000,10,No disponible,1460
139134,57158,2025-10-30,380000,10,No disponible,380
139135,57158,2026-05-31,960000,10,No disponible,960
139136,57158,2026-03-25,180000,10,No disponible,180
139137,57158,2025-10-26,570000,,No disponible,-570
139138,57158,2025-09-25,510000,10,No disponible,510
139139,57158,,1520000,10,No disponible,1520
139144,58739,2025-07-01,,6,No disponible,378
,57730,2025-03-31,476000,4,No disponible,476
139147,57730,2026-04-08,3780000,4,No disponible,540
139148,57730,2025-05-18,284000,,No disponible,284
139151,57730,2025-12-02,84000,4,No disponible,84
139152,57730,2026-02-03,264000,4,No disponible,264
139153,57730,2025-12-08,40000,4,No disponible,40
139154,57730,2025-10-07,644000,4,No disponible,644
139157,62745,,497000,6,No disponible,426
139159,62745,,480000,6,No disponible,480
139161,62745,2025-12-18,426000,,No disponible,426
139166,,2025-11-24,298000,4,No disponible,596
,58863,2026-01-14,1503000,9,No disponible,1503
139170,58863,2025-05-31,2196000,9,No disponible,-549
139171,58863,2025-12-10,-513000,9,No disponible,513
139172,58863,2025-03-03,-243000,9,No disponible,243
139173,58863,2025-03-18,756000,9,No disponible,756
139174,58863,,1575000,9,No disponible,-1575
139175,58863,2025-10-29,-2592000,9,No disponible,1296
139176,58863,2025-08-15,-81000,9,No disponible,81
139177,,2025-05-02,1432000,8,No disponible,1432
,62675,2025-01-03,873000,9,No disponible,873
139183,62675,2025-01-20,,9,No disponible,1350
139184,,2025-01-10,312000,9,No disponible,468
139187,62675,2025-01-21,,9,No disponible,180
139188,62675,2025-01-06,459000,9,,459
139190,58073,2025-03-23,1912000,,No disponible,1912
,65907,2026-05-04,616000,4,No disponible,616
139199,65907,,44000,4,No disponible,44
139203,65907,2026-08-10,54000,,No disponible,36
139204,65907,2026-10-08,316000,4,No disponible,
139205,65907,2025-01-13,152000,4,No disponible,-152
139206,65907,2025-12-20,296000,4,,-296
139207,65907,2025-07-12,132000,4,,132
139212,64593,2025-01-08,324000,,No disponible,324
139213,64593,,30000,,No disponible,30
139218,58118,2025-09-21,,7,No disponible,2919
139220,60626,2025-06-17,707000,7,No disponible,-707
139221,60626,2025-06-15,2604000,7,No disponible,651
139222,60626,2025-07-05,378000,7,No disponible,
139223,60626,2025-01-23,273000,7,No disponible,273
139224,60626,2025-03-07,469000,7,No disponible,469
,60626,2025-09-09,714000,7,No disponible,714
139226,,2025-05-31,1449000,,,1449
139278,57161,2025-01-03,160000,4,No disponible,160
139230,58024,2025-01-08,333000,9,,333
,58024,2025-08-21,450000,9,No disponible,
,59543,2025-03-28,820000,5,No disponible,820
139240,59543,,150000,5,No disponible,125
139241,59543,2025-02-15,,5,No disponible,320
139243,59543,,195000,5,No disponible,195
139245,59543,2025-12-02,485000,5,No disponible,
139246,59543,,365000,5,No disponible,365
139247,64596,2025-03-04,320000,5,No disponible,320
139248,64596,2025-09-11,369000,5,No disponible,615
139249,64596,2025-11-24,445000,5,No disponible,-445
139250,64596,2025-01-17,305000,5,No disponible,
139251,61264,,99000,1,No disponible,99
139252,57611,2025-01-01,1659000,7,No disponible,-1659
139253,57611,2025-01-03,-882000,7,,882
,57341,2025-03-17,702000,9,,702
139258,57341,2025-01-28,234000,9,No disponible,
139263,,2025-02-03,2286000,9,No disponible,2286
139267,57341,2025-01-11,,9,No disponible,162
139270,57341,,-306000,9,,306
139274,,2025-02-27,288000,9,No disponible,288
139275,57161,2025-01-04,788000,4,No disponible,788
139276,57161,2025-01-03,788000,4,No disponible,788
,57161,2025-01-04,240000,4,,48
139279,57161,2025-01-11,124000,4,No disponible,124
139280,57161,2025-01-04,76000,4,No disponible,76
139281,57161,2025-01-02,44000,4,No disponible,44
139283,65452,2025-04-19,48000,,,192
139284,63550,2025-05-15,,9,No disponible,1188
139285,63550,2025-03-29,,9,No disponible,225
139287,63550,2025-06-12,-180000,,No disponible,180
139292,63550,2025-04-07,747000,9,No disponible,-747
139293,57161,,963000,9,No disponible,963
139294,57161,2025-08-12,864000,9,No disponible,864
139295,,2025-12-09,627000,3,No disponible,627
139296,61426,2025-10-01,390000,3,,195
139297,61426,2025-02-12,150000,3,No disponible,150
139298,61426,2025-04-07,186000,3,No disponible,186
139299,61426,,237000,3,No disponible,237
