name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,state
"-33.3537,-70.6811",2025-02-11,30.0,15.0,22.7,29.0,15.0,22.4,10.9,51.6,0.0,0.0,0.0,,0.0,0.0,38.5,31.7,199.5,1012.3,17.8,9.6,365.2,30.2,10.0,10.0,2025-02-11T07:15:25,2025-02-11T20:38:04,0.47,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-12,30.0,14.0,22.7,28.3,14.0,22.2,3.0,28.6,0.0,0.0,0.0,,0.0,0.0,36.0,25.9,197.7,1012.8,0.5,10.0,369.0,30.4,10.0,10.0,2025-02-12T07:16:22,2025-02-12T20:37:06,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-13,31.0,14.0,23.1,29.2,14.0,22.6,4.6,31.9,0.0,0.0,0.0,,0.0,0.0,36.7,31.7,200.0,1014.2,0.3,9.8,369.4,30.6,10.0,10.0,2025-02-13T07:17:17,2025-02-13T20:36:07,0.53,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-14,29.2,15.0,21.8,27.7,15.0,21.5,6.0,37.6,0.0,0.0,0.0,,0.0,0.0,34.6,27.7,192.1,1015.1,11.8,9.7,365.1,30.2,10.0,10.0,2025-02-14T07:18:13,2025-02-14T20:35:07,0.57,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-15,26.5,12.0,19.0,26.5,12.0,19.0,5.2,41.8,0.0,0.0,0.0,,0.0,0.0,50.0,27.7,185.9,1014.1,6.8,10.0,370.1,30.7,10.0,10.0,2025-02-15T07:19:08,2025-02-15T20:34:05,0.6,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-16,30.0,10.0,19.7,28.2,10.0,19.4,5.9,45.3,0.0,0.0,0.0,,0.0,0.0,36.0,27.7,194.3,1014.0,0.0,9.9,364.5,30.1,10.0,10.0,2025-02-16T07:20:03,2025-02-16T20:33:03,0.63,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-17,31.0,12.0,22.0,29.0,12.0,21.5,6.7,42.3,0.0,0.0,0.0,,0.0,0.0,38.9,27.7,190.3,1014.7,0.0,9.8,363.8,30.1,10.0,10.0,2025-02-17T07:20:57,2025-02-17T20:31:59,0.66,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-18,31.9,13.0,22.0,29.7,13.0,21.6,5.4,36.3,0.0,0.0,0.0,,0.0,0.0,35.6,33.5,186.3,1011.5,0.0,9.9,363.5,30.0,10.0,10.0,2025-02-18T07:21:51,2025-02-18T20:30:55,0.7,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-19,27.0,13.0,19.5,26.7,13.0,19.4,10.6,58.8,0.0,0.0,0.0,,0.0,0.0,34.2,22.3,174.0,1013.0,0.6,9.5,338.8,27.8,10.0,10.0,2025-02-19T07:22:45,2025-02-19T20:29:49,0.73,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-20,31.0,13.0,20.6,29.6,13.0,20.4,11.1,58.7,0.0,0.0,0.0,,0.0,0.0,36.4,24.1,184.2,1014.0,0.7,10.0,347.6,28.8,10.0,10.0,2025-02-20T07:23:38,2025-02-20T20:28:43,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-21,33.0,13.0,22.7,31.7,13.0,22.2,10.6,51.4,0.0,0.0,0.0,,0.0,0.0,36.7,27.7,193.2,1014.7,24.8,9.9,352.8,29.1,10.0,10.0,2025-02-21T07:24:31,2025-02-21T20:27:36,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-02-22,33.0,16.0,24.7,31.4,16.0,24.1,9.8,42.2,0.0,0.0,0.0,,0.0,0.0,39.6,27.7,195.3,1014.1,46.8,10.0,345.5,28.7,10.0,10.0,2025-02-22T07:25:23,2025-02-22T20:26:27,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-02-23,33.0,16.0,24.8,30.9,16.0,24.2,8.0,37.5,0.0,0.0,0.0,,0.0,0.0,38.5,29.5,197.0,1013.5,8.9,10.0,352.0,29.3,10.0,10.0,2025-02-23T07:26:15,2025-02-23T20:25:18,0.86,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-24,33.1,16.0,24.7,31.0,16.0,24.1,9.5,41.7,0.0,0.0,0.0,,0.0,0.0,37.4,27.6,197.6,1012.8,0.1,10.0,350.2,29.0,10.0,10.0,2025-02-24T07:27:07,2025-02-24T20:24:08,0.89,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-25,32.0,16.0,24.4,30.3,16.0,23.8,8.8,40.6,0.0,0.0,0.0,,0.0,0.0,38.9,35.3,204.7,1012.5,0.0,9.9,344.0,28.5,10.0,10.0,2025-02-25T07:27:58,2025-02-25T20:22:58,0.92,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-26,33.1,14.9,23.9,30.8,14.9,23.3,5.8,33.4,0.0,0.0,0.0,,0.0,0.0,38.2,32.9,204.3,1011.5,0.0,9.8,344.3,28.7,10.0,10.0,2025-02-26T07:28:49,2025-02-26T20:21:46,0.95,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-27,30.2,13.5,21.8,28.6,13.5,21.5,7.2,40.9,0.0,0.0,0.0,,0.0,0.0,32.8,36.9,192.1,1012.2,0.0,9.8,337.0,27.7,10.0,10.0,2025-02-27T07:29:40,2025-02-27T20:20:34,0.0,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-28,27.7,15.0,20.6,27.2,15.0,20.5,10.2,53.3,0.0,0.0,0.0,,0.0,0.0,34.2,43.6,191.9,1013.4,33.0,9.9,317.9,26.2,10.0,10.0,2025-02-28T07:30:30,2025-02-28T20:19:21,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-03-01,28.0,13.7,20.5,27.6,13.7,20.4,13.0,65.6,0.0,0.0,0.0,,0.0,0.0,37.1,32.8,197.8,1013.5,7.1,9.7,313.3,25.7,10.0,10.0,2025-03-01T07:31:20,2025-03-01T20:18:08,0.06,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-02,25.0,13.0,18.9,25.0,13.0,18.9,12.2,67.7,0.0,0.0,0.0,,0.0,0.0,36.4,34.6,188.5,1015.4,9.0,9.1,322.7,26.7,10.0,10.0,2025-03-02T07:32:10,2025-03-02T20:16:54,0.09,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-03,28.8,12.4,20.1,27.8,12.4,20.0,10.2,56.6,0.0,0.0,0.0,,0.0,0.0,36.0,29.8,193.7,1015.4,0.0,9.8,329.8,27.3,10.0,10.0,2025-03-03T07:32:59,2025-03-03T20:15:39,0.13,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-04,30.4,12.8,21.5,28.8,12.8,21.2,9.7,50.5,0.0,0.0,0.0,,0.0,0.0,36.4,32.2,199.1,1012.6,0.0,9.9,329.4,27.4,10.0,10.0,2025-03-04T07:33:48,2025-03-04T20:14:24,0.16,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-05,29.9,12.7,21.6,28.7,12.7,21.3,9.3,47.9,0.0,0.0,0.0,,0.0,0.0,35.6,34.4,200.3,1010.2,0.0,9.9,326.4,26.9,10.0,10.0,2025-03-05T07:34:36,2025-03-05T20:13:08,0.2,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-06,26.7,13.5,19.7,26.7,13.5,19.7,11.1,58.7,0.0,0.0,0.0,,0.0,0.0,32.8,31.8,185.7,1014.6,9.4,9.9,313.0,25.8,10.0,10.0,2025-03-06T07:35:24,2025-03-06T20:11:52,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-07,26.8,13.3,19.8,26.5,13.3,19.8,12.1,64.0,0.0,0.0,0.0,,0.0,0.0,35.3,34.1,210.3,1019.2,25.1,9.8,295.8,24.5,9.0,10.0,2025-03-07T07:36:12,2025-03-07T20:10:35,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-03-08,30.6,13.4,21.8,29.2,13.4,21.5,10.5,53.3,0.0,0.0,0.0,,0.0,0.0,35.6,26.6,204.9,1016.6,0.0,9.7,328.5,27.2,10.0,10.0,2025-03-08T07:37:00,2025-03-08T20:09:18,0.3,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-09,31.9,13.0,22.2,29.8,13.0,21.7,7.1,41.5,0.0,0.0,0.0,,0.0,0.0,33.1,41.8,191.3,1013.3,0.0,9.8,323.5,26.7,10.0,10.0,2025-03-09T07:37:47,2025-03-09T20:08:00,0.34,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-10,29.6,12.9,21.3,28.0,12.9,21.0,7.8,44.6,0.0,0.0,0.0,,0.0,0.0,39.2,39.1,202.1,1014.9,0.0,10.0,315.8,26.0,10.0,10.0,2025-03-10T07:38:34,2025-03-10T20:06:42,0.37,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-11,31.4,13.7,22.2,29.5,13.7,21.8,8.7,46.1,0.0,0.0,0.0,,0.0,0.0,34.2,44.9,209.3,1013.9,0.0,9.7,316.1,26.0,10.0,10.0,2025-03-11T07:39:21,2025-03-11T20:05:24,0.41,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-12,32.8,14.0,22.9,31.0,14.0,22.4,8.9,44.2,0.0,0.0,0.0,,0.0,0.0,36.4,43.6,194.6,1014.0,0.0,9.8,315.2,26.1,10.0,10.0,2025-03-12T07:40:07,2025-03-12T20:04:05,0.44,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-13,31.4,13.2,21.6,29.6,13.2,21.3,8.8,46.4,0.0,0.0,0.0,,0.0,0.0,34.6,55.2,186.4,1012.6,0.1,9.7,309.7,25.7,10.0,10.0,2025-03-13T07:40:53,2025-03-13T20:02:46,0.48,Clear,Clear conditions throughout the day.,wind,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-14,24.5,12.0,17.5,24.5,12.0,17.5,11.7,71.2,0.0,0.0,0.0,,0.0,0.0,33.8,45.8,176.0,1013.6,36.8,8.7,290.2,23.9,9.0,10.0,2025-03-14T07:41:39,2025-03-14T20:01:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-03-15,23.5,12.9,17.1,23.5,12.9,17.1,12.0,73.7,0.0,0.0,0.0,,0.0,0.0,37.8,39.2,179.6,1017.3,39.9,8.9,285.8,23.6,9.0,10.0,2025-03-15T07:42:25,2025-03-15T20:00:08,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-03-16,29.2,10.1,19.5,27.9,10.1,19.3,10.3,61.0,0.1,100.0,4.17,rain,0.0,0.0,32.0,43.3,191.0,1017.5,4.2,9.6,297.8,24.6,10.0,10.0,2025-03-16T07:43:11,2025-03-16T19:58:48,0.58,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-03-17,31.8,12.2,21.8,29.8,12.2,21.3,8.9,49.5,0.0,0.0,0.0,,0.0,0.0,37.1,46.1,204.3,1016.7,0.0,9.7,301.9,24.9,9.0,10.0,2025-03-17T07:43:56,2025-03-17T19:57:28,0.61,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-18,34.7,12.6,22.7,32.1,12.6,22.1,6.0,38.8,0.0,0.0,0.0,,0.0,0.0,32.8,41.8,186.6,1013.1,0.0,9.7,306.7,25.4,10.0,10.0,2025-03-18T07:44:41,2025-03-18T19:56:08,0.64,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-19,25.4,13.4,19.0,25.4,13.4,19.0,8.9,53.2,0.0,0.0,0.0,,0.0,0.0,32.4,44.6,188.7,1013.8,0.0,9.9,294.6,24.4,9.0,10.0,2025-03-19T07:45:26,2025-03-19T19:54:48,0.68,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-20,27.2,11.3,18.7,27.0,11.3,18.7,11.4,66.1,0.0,0.0,0.0,,0.0,0.0,31.3,42.6,191.3,1014.5,0.1,9.5,293.6,24.4,9.0,10.0,2025-03-20T07:46:11,2025-03-20T19:53:28,0.71,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-21,29.3,12.3,20.7,28.2,12.3,20.5,10.7,56.7,0.0,0.0,0.0,,0.0,0.0,30.6,42.9,211.5,1014.3,2.0,9.7,288.3,23.9,9.0,10.0,2025-03-21T07:46:55,2025-03-21T19:52:08,0.74,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-22,29.1,13.7,21.4,28.1,13.7,21.2,11.2,55.5,0.7,100.0,4.17,rain,0.0,0.0,32.0,49.4,202.4,1012.7,2.0,9.9,279.9,23.1,9.0,10.0,2025-03-22T07:47:40,2025-03-22T19:50:48,0.75,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-03-23,26.5,12.5,18.8,26.5,12.5,18.8,9.4,56.1,0.0,0.0,0.0,,0.0,0.0,38.5,49.0,187.2,1011.9,17.8,9.9,273.9,22.7,9.0,10.0,2025-03-23T07:48:24,2025-03-23T19:49:27,0.81,Clear,Clear conditions throughout the day.,wind,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-24,24.7,8.9,16.7,24.7,7.3,16.5,5.6,53.3,0.0,0.0,0.0,,0.0,0.0,38.9,40.2,197.7,1012.4,11.6,9.5,286.1,23.8,9.0,10.0,2025-03-24T07:49:08,2025-03-24T19:48:07,0.84,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-03-25,22.1,11.0,15.6,22.1,11.0,15.6,7.9,61.6,0.4,100.0,8.33,rain,0.0,0.0,27.4,43.1,183.6,1013.0,38.7,9.9,232.5,19.5,8.0,10.0,2025-03-25T07:49:52,2025-03-25T19:46:47,0.87,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-03-26,27.3,8.4,17.1,26.6,6.8,16.8,7.2,59.3,0.0,0.0,0.0,,0.0,0.0,26.6,40.0,204.9,1015.3,35.3,8.9,267.0,21.9,9.0,10.0,2025-03-26T07:50:36,2025-03-26T19:45:27,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-03-27,23.1,13.2,17.0,23.1,13.2,17.0,8.2,57.4,0.1,100.0,4.17,rain,0.0,0.0,30.6,40.0,177.1,1016.0,51.1,10.0,230.8,19.1,8.0,10.0,2025-03-27T07:51:20,2025-03-27T19:44:07,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-03-28,23.1,8.5,16.5,23.1,8.1,16.5,9.0,64.6,0.0,0.0,0.0,,0.0,0.0,28.1,31.2,179.0,1015.8,52.3,8.9,215.9,17.9,8.0,10.0,2025-03-28T07:52:04,2025-03-28T19:42:47,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-03-29,27.1,11.2,18.0,26.7,11.2,18.0,9.7,61.2,0.0,0.0,0.0,,0.0,0.0,33.5,47.9,194.1,1013.9,28.0,8.9,263.9,22.0,9.0,10.0,2025-03-29T07:52:48,2025-03-29T19:41:28,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-03-30,15.4,10.5,12.9,15.4,10.5,12.9,9.9,82.3,9.7,100.0,45.83,rain,0.0,0.0,25.2,33.7,189.4,1020.4,64.5,9.5,77.6,6.5,3.0,10.0,2025-03-30T07:53:31,2025-03-30T19:40:08,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-03-31,22.8,7.1,13.7,22.8,5.9,13.5,6.0,65.7,0.0,0.0,0.0,,0.0,0.0,31.7,25.6,212.9,1019.2,26.8,9.2,273.8,22.7,9.0,10.0,2025-03-31T07:54:15,2025-03-31T19:38:49,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-01,23.9,7.5,14.8,23.9,6.8,14.8,4.8,56.4,0.0,0.0,0.0,,0.0,0.0,25.2,33.1,197.1,1017.2,39.1,9.2,227.6,18.8,8.0,10.0,2025-04-01T07:54:58,2025-04-01T19:37:30,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-02,26.2,7.5,16.0,26.2,6.5,15.9,4.1,52.3,0.0,0.0,0.0,,0.0,0.0,27.4,39.2,195.1,1018.0,19.6,9.3,249.7,20.7,8.0,10.0,2025-04-02T07:55:42,2025-04-02T19:36:12,0.14,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-03,28.8,7.3,17.7,27.2,7.3,17.3,2.9,44.0,0.0,0.0,0.0,,0.0,0.0,26.6,33.8,198.2,1015.6,14.7,9.5,259.4,21.4,8.0,10.0,2025-04-03T07:56:25,2025-04-03T19:34:53,0.18,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-04,28.9,9.2,18.8,27.5,8.4,18.5,5.3,45.4,0.0,0.0,0.0,,0.0,0.0,25.9,40.5,182.3,1014.1,0.1,9.7,257.9,21.4,8.0,10.0,2025-04-04T07:57:09,2025-04-04T19:33:36,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-05,18.1,9.9,13.0,18.1,8.1,12.8,10.2,84.1,0.0,0.0,0.0,,0.0,0.0,27.7,30.0,176.5,1015.8,68.3,6.2,215.3,18.7,8.0,10.0,2025-04-05T07:57:52,2025-04-05T19:32:18,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-06,22.4,12.3,15.6,22.4,12.3,15.6,9.4,68.7,0.0,0.0,0.0,,0.0,0.0,25.9,34.5,190.3,1018.5,56.9,9.3,216.8,17.9,8.0,10.0,2025-04-06T06:58:36,2025-04-06T18:31:01,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-07,28.4,8.2,17.7,27.1,6.8,17.4,7.3,57.2,0.0,0.0,0.0,,0.0,0.0,24.8,33.0,185.8,1014.6,2.5,9.0,256.1,21.1,8.0,10.0,2025-04-07T06:59:19,2025-04-07T18:29:44,0.32,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-08,27.5,9.6,17.5,26.6,9.6,17.4,8.1,58.1,0.0,0.0,0.0,,0.0,0.0,27.4,37.7,181.1,1013.0,0.4,8.9,250.7,20.7,8.0,10.0,2025-04-08T07:00:03,2025-04-08T18:28:28,0.35,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-09,22.3,10.9,14.2,22.3,10.9,14.2,10.7,82.0,0.0,0.0,0.0,,0.0,0.0,26.3,34.1,184.0,1015.5,80.5,5.2,241.6,19.9,8.0,10.0,2025-04-09T07:00:46,2025-04-09T18:27:12,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-10,19.6,12.3,15.0,19.6,12.3,15.0,9.9,72.9,0.0,0.0,0.0,,0.0,0.0,28.1,34.9,193.9,1019.1,92.0,8.1,195.1,16.2,7.0,10.0,2025-04-10T07:01:30,2025-04-10T18:25:57,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-11,16.9,10.6,13.7,16.9,10.6,13.7,9.4,75.7,0.1,100.0,4.17,rain,0.0,0.0,27.7,34.1,181.8,1019.3,83.2,10.0,206.8,17.2,7.0,10.0,2025-04-11T07:02:14,2025-04-11T18:24:42,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-04-12,24.8,5.7,14.7,24.8,5.7,14.7,5.3,59.0,0.0,0.0,0.0,,0.0,0.0,23.4,31.1,196.0,1018.4,0.1,9.1,239.3,19.8,8.0,10.0,2025-04-12T07:02:57,2025-04-12T18:23:28,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-13,25.1,7.5,16.2,25.1,6.9,16.1,3.9,47.3,0.0,0.0,0.0,,0.0,0.0,24.1,23.9,176.7,1015.1,23.7,8.8,231.2,19.0,8.0,10.0,2025-04-13T07:03:41,2025-04-13T18:22:14,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-14,23.0,8.0,14.8,23.0,6.4,14.5,5.5,56.5,0.0,0.0,0.0,,0.0,0.0,26.3,41.8,189.3,1018.8,25.3,10.0,220.0,18.3,7.0,10.0,2025-04-14T07:04:25,2025-04-14T18:21:01,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-15,25.0,7.0,15.7,25.0,5.2,15.6,6.5,59.1,0.0,0.0,0.0,,0.0,0.0,23.4,29.6,171.8,1017.0,14.9,9.2,231.7,19.2,8.0,10.0,2025-04-15T07:05:08,2025-04-15T18:19:49,0.59,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-16,24.1,8.0,16.1,24.1,2.5,15.6,6.2,57.0,0.0,0.0,0.0,,0.0,0.0,25.6,55.4,184.8,1016.0,22.0,9.3,226.7,18.8,8.0,10.0,2025-04-16T07:05:52,2025-04-16T18:18:37,0.62,Partially cloudy,Partly cloudy throughout the day.,wind,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-17,22.0,10.8,15.8,22.0,10.8,15.8,5.1,50.5,0.0,0.0,0.0,,0.0,0.0,23.4,31.6,173.7,1015.2,63.7,9.9,165.8,13.8,6.0,10.0,2025-04-17T07:06:36,2025-04-17T18:17:26,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-18,27.0,7.1,16.6,26.1,6.2,16.3,4.3,51.5,0.0,0.0,0.0,,0.0,0.0,13.0,24.6,177.3,1014.7,1.3,9.0,222.5,18.5,8.0,10.0,2025-04-18T07:07:20,2025-04-18T18:16:16,0.69,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-19,26.1,7.5,16.2,26.1,7.2,16.1,4.3,49.3,0.0,0.0,0.0,,0.0,0.0,14.0,37.2,178.8,1014.2,57.5,9.8,187.7,15.5,7.0,10.0,2025-04-19T07:08:04,2025-04-19T18:15:06,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-20,25.2,6.8,15.4,25.2,6.1,15.2,6.2,58.5,0.0,0.0,0.0,,0.0,0.0,14.0,27.7,160.3,1015.2,1.1,9.4,215.8,17.9,7.0,10.0,2025-04-20T07:08:48,2025-04-20T18:13:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-04-21,24.3,7.3,16.1,24.3,5.5,15.9,6.1,55.6,0.0,0.0,0.0,,0.0,0.0,13.0,24.1,172.0,1015.9,65.7,9.6,185.7,15.4,7.0,10.0,2025-04-21T07:09:32,2025-04-21T18:12:50,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-04-22,26.0,7.0,17.1,26.0,5.5,16.9,4.8,48.9,0.0,0.0,0.0,,0.0,0.0,12.2,22.3,184.4,1016.2,83.5,10.2,192.0,15.9,7.0,10.0,2025-04-22T07:10:17,2025-04-22T18:11:43,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,remote",Cloudy
"-33.3537,-70.6811",2025-04-23,19.0,14.0,16.4,19.0,14.0,16.4,9.9,65.9,0.0,3.2,0.0,,0.0,0.0,11.5,20.5,170.7,1015.6,82.4,11.4,87.8,7.4,4.0,10.0,2025-04-23T07:11:01,2025-04-23T18:10:36,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,remote",Cloudy
